date,season,neutral,playoff,team1,team2,elo1,elo2,elo_prob1,score1,score2,result1
1985-12-01,1985,0,0,WSH,SF,1579.537,1683.899,0.443594648598787,8,35,0
1985-12-01,1985,0,0,SEA,KC,1565.959,1461.023,0.726756918334288,24,6,1
1985-12-01,1985,0,0,PIT,DEN,1525.064,1602.473,0.482149603014383,23,31,0
1985-12-01,1985,0,0,PHI,MIN,1496.898,1376.681,0.74387259071207,23,28,0
1985-12-02,1985,0,0,MIA,CHI,1622.716,1736.952,0.429614243674717,38,24,1
1985-12-08,1985,0,0,LAC,PIT,1508.311,1503.995,0.598450973264614,54,44,1
1985-12-08,1985,0,0,SEA,CLE,1580.896,1521.45,0.671806892908498,31,13,1
1985-12-08,1985,0,0,CIN,DAL,1484.802,1582.841,0.452595860341109,50,24,1
1985-12-08,1985,0,0,CHI,IND,1705.352,1331.097,0.926119546841896,17,10,1
1985-12-08,1985,0,0,BUF,NYJ,1304.076,1556.28,0.253954239265842,7,27,0
1985-12-08,1985,0,0,NE,DET,1581.349,1482.072,0.720240409287085,23,6,1
1985-12-08,1985,0,0,MIN,TB,1405.789,1342.145,0.677112701947835,26,7,1
1985-12-08,1985,0,0,KC,ATL,1446.086,1362.765,0.701364573677463,38,10,1
1985-12-08,1985,0,0,GB,MIA,1491.704,1654.316,0.363107987405088,24,34,0
1985-12-08,1985,0,0,DEN,OAK,1623.542,1613.971,0.605698187135539,14,17,0
1985-12-08,1985,0,0,ARI,NO,1385.674,1446.554,0.505928878711562,28,16,1
1985-12-08,1985,0,0,TEN,NYG,1356.901,1593.634,0.27119370990402,14,35,0
1985-12-08,1985,0,0,PHI,WSH,1467.791,1550.494,0.474545360050138,12,17,0
1985-12-09,1985,0,0,SF,LAR,1712.942,1531.888,0.804773536571583,20,27,0
1985-12-14,1985,0,0,DEN,KC,1606.159,1464.928,0.766232938659725,14,13,1
1985-12-14,1985,0,0,NYJ,CHI,1570.531,1707.913,0.397315232204974,6,19,0
1985-12-15,1985,0,0,DAL,NYG,1546.208,1609.185,0.502911298126067,28,21,1
1985-12-15,1985,0,0,WSH,CIN,1567.363,1521.435,0.654426268003657,27,24,1
1985-12-15,1985,0,0,TB,IND,1323.868,1328.536,0.58596241864164,23,31,0
1985-12-15,1985,0,0,OAK,SEA,1631.354,1599.188,0.636298069847533,13,3,1
1985-12-15,1985,0,0,PIT,BUF,1485.326,1289.825,0.817509483835396,30,24,1
1985-12-15,1985,0,0,NO,SF,1421.256,1675.258,0.251998288667123,19,31,0
1985-12-15,1985,0,0,DET,GB,1467.024,1475.03,0.581293071950119,23,26,0
1985-12-15,1985,0,0,CLE,TEN,1503.158,1341.349,0.786778890391702,28,21,1
1985-12-15,1985,0,0,ATL,MIN,1343.923,1424.066,0.478221260177926,14,13,1
1985-12-15,1985,0,0,LAR,ARI,1569.572,1410.972,0.783663570151358,46,14,1
1985-12-15,1985,0,0,LAC,PHI,1526.98,1450.921,0.692535715000511,20,14,1
1985-12-16,1985,0,0,MIA,NE,1670.99,1596.398,0.690734660825441,30,27,1
1985-12-20,1985,0,0,SEA,DEN,1582.484,1609.122,0.55498409271942,24,27,0
1985-12-21,1985,0,0,NYG,PIT,1588.531,1491.676,0.717422539927206,28,10,1
1985-12-21,1985,0,0,ARI,WSH,1397.24,1576.485,0.34126835918553,16,27,0
1985-12-22,1985,0,0,MIN,PHI,1416.782,1439.676,0.560300478298117,35,37,0
1985-12-22,1985,0,0,MIA,BUF,1679.053,1283.475,0.934091075802355,28,0,1
1985-12-22,1985,0,0,DET,CHI,1450.478,1728.216,0.227124724821124,17,37,0
1985-12-22,1985,0,0,IND,TEN,1355.012,1333.311,0.622245706776465,34,16,1
1985-12-22,1985,0,0,TB,GB,1297.392,1491.576,0.32220806002341,17,20,0
1985-12-22,1985,0,0,SF,DAL,1687.162,1566.862,0.743963610913903,31,16,1
1985-12-22,1985,0,0,NYJ,CLE,1550.228,1511.197,0.645393291785914,37,10,1
1985-12-22,1985,0,0,NE,CIN,1588.335,1512.314,0.692489135542113,34,23,1
1985-12-22,1985,0,0,KC,LAC,1461.965,1538.225,0.483801228394425,38,34,1
1985-12-22,1985,0,0,NO,ATL,1409.352,1351.207,0.670153545822879,10,16,0
1985-12-23,1985,0,0,LAR,OAK,1583.305,1648.058,0.500355461513846,6,16,0
1985-12-28,1985,0,1,NYJ,NE,1572.793,1602.697,0.550336111972101,14,26,0
1985-12-29,1985,0,1,NYG,SF,1604.031,1700.257,0.455182781093551,17,3,1
1986-01-04,1985,0,1,LAR,DAL,1559.306,1553.768,0.600140214231662,20,0,1
1986-01-04,1985,0,1,MIA,CLE,1682.723,1488.631,0.816296326098253,24,21,1
1986-01-05,1985,0,1,OAK,NE,1672.057,1631.386,0.647550897157335,20,27,0
1986-01-05,1985,0,1,CHI,NYG,1740.826,1633.964,0.728953035101336,21,0,1
1986-01-12,1985,0,1,MIA,NE,1687.28,1659.676,0.63019919936545,14,31,0
1986-01-12,1985,0,1,CHI,LAR,1756.368,1582.898,0.797823072719906,24,0,1
1986-01-26,1985,1,1,NE,CHI,1697.707,1768.111,0.400044906253759,10,46,0
1986-09-07,1986,0,0,DEN,OAK,1584.855,1597.512,0.574762855173352,38,36,1
1986-09-07,1986,0,0,CHI,CLE,1699.071,1491.05,0.828016595688022,41,31,1
1986-09-07,1986,0,0,BUF,NYJ,1354.87,1531.069,0.345221018778302,24,28,0
1986-09-07,1986,0,0,WSH,PHI,1563.405,1469.818,0.71359325745178,41,14,1
1986-09-07,1986,0,0,TB,SF,1360.969,1615.216,0.251732540658863,7,31,0
1986-09-07,1986,0,0,SEA,PIT,1546.216,1485.784,0.673057100296193,30,0,1
1986-09-07,1986,0,0,NE,IND,1614.808,1419.276,0.817536104928413,33,3,1
1986-09-07,1986,0,0,NO,ATL,1422.816,1420.89,0.59514040507796,10,31,0
1986-09-07,1986,0,0,MIN,DET,1437.821,1460.245,0.560966915802724,10,13,0
1986-09-07,1986,0,0,KC,CIN,1487.444,1500.301,0.574481442977421,24,14,1
1986-09-07,1986,0,0,GB,TEN,1501.676,1376.272,0.749519925935023,3,31,0
1986-09-07,1986,0,0,ARI,LAR,1422.411,1549.103,0.41213952221423,10,16,0
1986-09-07,1986,0,0,LAC,MIA,1516.016,1601.166,0.471034287849168,50,28,1
1986-09-08,1986,0,0,DAL,NYG,1521.784,1580.615,0.508876971791474,31,28,1
1986-09-11,1986,0,0,NYJ,NE,1541.647,1626.013,0.47215891313227,6,20,0
1986-09-14,1986,0,0,SEA,KC,1567.459,1507.379,0.672611059739261,23,17,1
1986-09-14,1986,0,0,TB,MIN,1346.047,1421.96,0.484300093369881,10,23,0
1986-09-14,1986,0,0,TEN,CLE,1431.532,1483.712,0.518441094444819,20,23,0
1986-09-14,1986,0,0,NO,GB,1384.869,1446.416,0.504969102848117,24,10,1
1986-09-14,1986,0,0,MIA,IND,1567.688,1408.071,0.784654434293537,30,10,1
1986-09-14,1986,0,0,DET,DAL,1476.105,1535.363,0.508262649992476,7,31,0
1986-09-14,1986,0,0,CIN,BUF,1480.367,1344.292,0.760874651554924,36,33,1
1986-09-14,1986,0,0,CHI,PHI,1706.408,1452.014,0.862780639466879,13,10,1
1986-09-14,1986,0,0,ATL,ARI,1458.836,1406.809,0.662322559211392,33,13,1
1986-09-14,1986,0,0,LAR,SF,1564.705,1630.139,0.499375424118384,16,13,1
1986-09-14,1986,0,0,WSH,OAK,1581.209,1588.385,0.582455509438311,10,6,1
1986-09-14,1986,0,0,NYG,LAC,1567.036,1549.494,0.616601953177342,20,7,1
1986-09-15,1986,0,0,PIT,DEN,1464.541,1593.981,0.408312343642402,10,21,0
1986-09-18,1986,0,0,CLE,CIN,1498.171,1486.441,0.608662456550595,13,30,0
1986-09-21,1986,0,0,MIN,PIT,1447.396,1444.826,0.596033323516181,31,7,1
1986-09-21,1986,0,0,NE,SEA,1651.362,1579.515,0.687349008375059,31,38,0
1986-09-21,1986,0,0,OAK,NYG,1575.289,1586.54,0.576739805802873,9,14,0
1986-09-21,1986,0,0,PHI,DEN,1448.692,1613.696,0.359929695477336,7,33,0
1986-09-21,1986,0,0,NYJ,MIA,1516.297,1579.586,0.502462307028386,51,45,1
1986-09-21,1986,0,0,KC,TEN,1495.323,1417.074,0.695213514583207,27,13,1
1986-09-21,1986,0,0,LAC,WSH,1529.99,1594.305,0.500985792965626,27,30,0
1986-09-21,1986,0,0,BUF,ARI,1338.218,1387.286,0.52291193379695,17,10,1
1986-09-21,1986,0,0,IND,LAR,1396.173,1578.588,0.337178094974618,7,24,0
1986-09-21,1986,0,0,SF,NO,1616.256,1411.639,0.825208206602956,26,17,1
1986-09-21,1986,0,0,DET,TB,1443.299,1320.611,0.746573262719768,20,24,0
1986-09-21,1986,0,0,DAL,ATL,1568.169,1478.359,0.709129084392751,35,37,0
1986-09-22,1986,0,0,GB,CHI,1419.647,1709.73,0.214892642863407,12,25,0
1986-09-28,1986,0,0,MIA,SF,1560.237,1623.426,0.502606214898629,16,31,0
1986-09-28,1986,0,0,NYG,NO,1607.725,1404.468,0.824076108464033,20,17,1
1986-09-28,1986,0,0,WSH,SEA,1608.2,1609.997,0.589966215066624,19,14,1
1986-09-28,1986,0,0,TB,ATL,1346.884,1495.12,0.382454057405894,20,23,0
1986-09-28,1986,0,0,TEN,PIT,1401.575,1419.595,0.56720058216228,16,22,0
1986-09-28,1986,0,0,BUF,KC,1357.916,1510.821,0.376126557251647,17,20,0
1986-09-28,1986,0,0,PHI,LAR,1425.998,1597.092,0.351893569459133,34,20,1
1986-09-28,1986,0,0,CIN,CHI,1522.898,1720.02,0.31852570170563,7,44,0
1986-09-28,1986,0,0,CLE,DET,1461.714,1417.026,0.652810213632367,24,21,1
1986-09-28,1986,0,0,OAK,LAC,1554.104,1516.095,0.644045730975524,17,13,1
1986-09-28,1986,0,0,MIN,GB,1472.628,1409.357,0.676643087474895,42,7,1
1986-09-28,1986,0,0,IND,NYJ,1377.67,1535.646,0.369301889614143,7,26,0
1986-09-28,1986,0,0,DEN,NE,1636.39,1620.88,0.613832959418444,27,20,1
1986-09-29,1986,0,0,ARI,DAL,1367.587,1551.409,0.335370374486131,7,31,0
1986-10-05,1986,0,0,PIT,CLE,1442.151,1470.883,0.552005088485561,24,27,0
1986-10-05,1986,0,0,SF,IND,1651.32,1356.44,0.888115608831556,35,14,1
1986-10-05,1986,0,0,LAR,TB,1560.212,1336.667,0.840371999519973,26,20,1
1986-10-05,1986,0,0,ATL,PHI,1505.337,1462.879,0.649895061529163,0,16,0
1986-10-05,1986,0,0,CHI,MIN,1741.88,1494.526,0.857911904209586,23,0,1
1986-10-05,1986,0,0,ARI,NYG,1347.103,1612.073,0.24028459684521,6,13,0
1986-10-05,1986,0,0,DEN,DAL,1651.883,1571.893,0.697332929154025,29,14,1
1986-10-05,1986,0,0,DET,TEN,1407.857,1379.019,0.631853114601003,24,13,1
1986-10-05,1986,0,0,GB,CIN,1387.459,1501.038,0.430541251748561,28,34,0
1986-10-05,1986,0,0,KC,OAK,1520.849,1565.049,0.529897895892608,17,24,0
1986-10-05,1986,0,0,NYJ,BUF,1556.875,1347.889,0.828806213358476,14,13,1
1986-10-05,1986,0,0,NE,MIA,1605.387,1532.344,0.688826627393009,34,7,1
1986-10-05,1986,0,0,NO,WSH,1400.121,1622.483,0.287850115564355,6,14,0
1986-10-06,1986,0,0,SEA,LAC,1595.714,1505.15,0.710023538223797,33,7,1
1986-10-12,1986,0,0,DAL,WSH,1556.147,1634.288,0.481097593668796,30,6,1
1986-10-12,1986,0,0,ATL,LAR,1466.62,1565.704,0.451105931566501,26,14,1
1986-10-12,1986,0,0,IND,NO,1350.496,1388.316,0.53903556439112,14,17,0
1986-10-12,1986,0,0,TEN,CHI,1361.471,1749.789,0.134566968055712,7,20,0
1986-10-12,1986,0,0,OAK,SEA,1587.297,1613.566,0.55550864315378,14,10,1
1986-10-12,1986,0,0,SF,MIN,1657.264,1486.617,0.795189155360893,24,27,0
1986-10-12,1986,0,0,TB,ARI,1331.175,1337.943,0.583026589607619,19,30,0
1986-10-12,1986,0,0,CLE,KC,1486.444,1498.601,0.575466173356349,20,7,1
1986-10-12,1986,0,0,LAC,DEN,1487.298,1667.629,0.339864388901809,14,31,0
1986-10-12,1986,0,0,NYG,PHI,1621.233,1501.596,0.743235954027977,35,3,1
1986-10-12,1986,0,0,NE,NYJ,1624.9,1558.985,0.67996420727569,24,31,0
1986-10-12,1986,0,0,GB,DET,1371.065,1425.405,0.515336161089588,14,21,0
1986-10-12,1986,0,0,MIA,BUF,1512.831,1345.778,0.791799137484131,27,14,1
1986-10-13,1986,0,0,CIN,PIT,1517.432,1426.589,0.710354097107631,24,22,1
1986-10-19,1986,0,0,WSH,ARI,1600.682,1367.706,0.847520871173162,28,21,1
1986-10-19,1986,0,0,ATL,SF,1495.221,1632.572,0.397357963964799,10,10,0.5
1986-10-19,1986,0,0,BUF,IND,1335.838,1335.364,0.593124875606496,24,13,1
1986-10-19,1986,0,0,CIN,TEN,1523.375,1355.279,0.792787180952684,31,28,1
1986-10-19,1986,0,0,CLE,GB,1508.326,1349.528,0.783856740189957,14,17,0
1986-10-19,1986,0,0,KC,LAC,1476.719,1468.63,0.603658901309234,42,41,1
1986-10-19,1986,0,0,MIN,CHI,1511.31,1755.981,0.262257226534627,23,7,1
1986-10-19,1986,0,0,MIA,OAK,1522.771,1601.357,0.480458133774113,28,30,0
1986-10-19,1986,0,0,NO,TB,1403.448,1301.411,0.723430486078635,38,7,1
1986-10-19,1986,0,0,PHI,DAL,1485.031,1589.754,0.443081799688843,14,17,0
1986-10-19,1986,0,0,PIT,NE,1420.646,1594.832,0.347845033022618,0,34,0
1986-10-19,1986,0,0,LAR,DET,1537.103,1446.942,0.709545670507282,14,10,1
1986-10-19,1986,0,0,SEA,NYG,1599.506,1637.799,0.538358940120958,17,12,1
1986-10-20,1986,0,0,NYJ,DEN,1589.054,1686.297,0.453731344302687,22,10,1
1986-10-26,1986,0,0,KC,TB,1482.037,1283.594,0.820022481670589,27,20,1
1986-10-26,1986,0,0,MIN,CLE,1556.831,1484.132,0.688402018805719,20,23,0
1986-10-26,1986,0,0,NYJ,NO,1617.493,1421.265,0.818132997368247,28,23,1
1986-10-26,1986,0,0,PIT,CIN,1397.081,1528.569,0.40546725071355,30,9,1
1986-10-26,1986,0,0,PHI,LAC,1472.964,1463.312,0.605809540758759,23,7,1
1986-10-26,1986,0,0,BUF,NE,1355.474,1618.397,0.242442224473077,3,23,0
1986-10-26,1986,0,0,CHI,DET,1710.46,1438.208,0.874503515634041,13,7,1
1986-10-26,1986,0,0,IND,MIA,1315.727,1512.279,0.319238362394521,13,17,0
1986-10-26,1986,0,0,LAR,ATL,1545.836,1498.351,0.656450415540396,14,7,1
1986-10-26,1986,0,0,DAL,ARI,1601.82,1362.121,0.852455154739175,37,6,1
1986-10-26,1986,0,0,DEN,SEA,1657.857,1615.85,0.649304122725716,20,13,1
1986-10-26,1986,0,0,GB,SF,1373.723,1629.442,0.250139802196574,17,31,0
1986-10-26,1986,0,0,TEN,OAK,1350.084,1611.849,0.243668626717531,17,28,0
1986-10-27,1986,0,0,NYG,WSH,1621.454,1606.267,0.613392125063701,27,20,1
1986-11-02,1986,0,0,NE,ATL,1631.941,1484.758,0.772313967583928,25,17,1
1986-11-02,1986,0,0,NYG,DAL,1636.967,1610.803,0.62826531561422,17,14,1
1986-11-02,1986,0,0,PIT,GB,1434.981,1361.256,0.68966749967785,27,3,1
1986-11-02,1986,0,0,LAC,KC,1441.709,1488.721,0.525863707741892,23,24,0
1986-11-02,1986,0,0,IND,CLE,1306.031,1504.493,0.316853668901219,9,24,0
1986-11-02,1986,0,0,OAK,DEN,1622.965,1671.766,0.523295357260946,10,21,0
1986-11-02,1986,0,0,WSH,MIN,1590.754,1536.47,0.665222157368547,44,38,1
1986-11-02,1986,0,0,SEA,NYJ,1601.942,1623.319,0.562450718002076,7,38,0
1986-11-02,1986,0,0,TB,BUF,1276.909,1341.93,0.499969778570691,34,28,1
1986-11-02,1986,0,0,ARI,PHI,1353.138,1494.567,0.391750336036295,13,10,1
1986-11-02,1986,0,0,DET,CIN,1433.973,1490.67,0.511946703300657,17,24,0
1986-11-02,1986,0,0,MIA,TEN,1521.975,1338.968,0.806533810443927,28,7,1
1986-11-02,1986,0,0,NO,SF,1415.44,1641.909,0.283028136892629,23,10,1
1986-11-03,1986,0,0,CHI,LAR,1714.695,1559.429,0.780392137367252,17,20,0
1986-11-09,1986,0,0,DET,MIN,1412.601,1524.111,0.433463704593923,10,24,0
1986-11-09,1986,0,0,PHI,NYG,1477.096,1646.864,0.353636363322708,14,17,0
1986-11-09,1986,0,0,TEN,CIN,1328.22,1512.042,0.335370374486131,32,28,1
1986-11-09,1986,0,0,KC,SEA,1496.071,1562.167,0.498422734443155,27,7,1
1986-11-09,1986,0,0,GB,WSH,1342.462,1603.113,0.244852392000777,7,16,0
1986-11-09,1986,0,0,ATL,NYJ,1475.633,1663.094,0.330717394578823,14,28,0
1986-11-09,1986,0,0,TB,CHI,1296.37,1690.65,0.130619991016626,3,23,0
1986-11-09,1986,0,0,DAL,OAK,1600.907,1596.765,0.598210251758015,13,17,0
1986-11-09,1986,0,0,NO,LAR,1456.28,1583.474,0.411439571617613,6,0,1
1986-11-09,1986,0,0,SF,ARI,1601.069,1370.609,0.845639775285044,43,17,1
1986-11-09,1986,0,0,IND,NE,1289.466,1641.066,0.161135682017671,21,30,0
1986-11-09,1986,0,0,DEN,LAC,1697.965,1434.358,0.868939442511039,3,9,0
1986-11-09,1986,0,0,BUF,PIT,1322.47,1453.775,0.405721220212682,16,12,1
1986-11-10,1986,0,0,CLE,MIA,1521.058,1532.724,0.576156534558362,26,16,1
1986-11-16,1986,0,0,PIT,TEN,1434.051,1350.835,0.701237959308187,21,10,1
1986-11-16,1986,0,0,CIN,SEA,1489.426,1531.61,0.532787744446181,34,7,1
1986-11-16,1986,0,0,ARI,NO,1361.639,1479.852,0.424013567696964,7,16,0
1986-11-16,1986,0,0,DEN,KC,1658.21,1526.628,0.756137179301105,38,17,1
1986-11-16,1986,0,0,GB,TB,1332.107,1289.452,0.650153043605391,31,7,1
1986-11-16,1986,0,0,MIN,NYG,1547.102,1656.223,0.436843909618814,20,22,0
1986-11-16,1986,0,0,NYJ,IND,1680.061,1282.9,0.93464987083654,31,16,1
1986-11-16,1986,0,0,PHI,DET,1467.737,1389.611,0.69506346502021,11,13,0
1986-11-16,1986,0,0,OAK,CLE,1616.646,1540.904,0.692147024164728,27,14,1
1986-11-16,1986,0,0,ATL,CHI,1458.665,1697.568,0.268731857449087,10,13,0
1986-11-16,1986,0,0,BUF,MIA,1342.193,1512.878,0.352430709998664,24,34,0
1986-11-16,1986,0,0,LAR,NE,1559.901,1647.632,0.467334056324019,28,30,0
1986-11-16,1986,0,0,LAC,DAL,1474.114,1581.026,0.439974667962745,21,24,0
1986-11-17,1986,0,0,WSH,SF,1613.468,1610.039,0.597223353425375,14,6,1
1986-11-20,1986,0,0,LAC,OAK,1462.144,1631.918,0.353628468569038,31,37,0
1986-11-23,1986,0,0,LAR,NO,1549.738,1498.917,0.660768160123196,26,13,1
1986-11-23,1986,0,0,CIN,MIN,1520.244,1537.692,0.568008707239123,24,20,1
1986-11-23,1986,0,0,CHI,GB,1704.473,1353.579,0.916374629144642,12,10,1
1986-11-23,1986,0,0,WSH,DAL,1630.633,1592.997,0.643553340529687,41,14,1
1986-11-23,1986,0,0,TB,DET,1267.98,1405.945,0.396511891749912,17,38,0
1986-11-23,1986,0,0,CLE,PIT,1525.632,1447.962,0.694506822161265,37,31,1
1986-11-23,1986,0,0,TEN,IND,1336.924,1279.906,0.668717911276083,31,17,1
1986-11-23,1986,0,0,NE,BUF,1657.795,1326.066,0.907522727929644,22,19,1
1986-11-23,1986,0,0,ARI,KC,1342.573,1512.789,0.353047108146787,23,14,1
1986-11-23,1986,0,0,SF,ATL,1592.873,1451.76,0.766111247124909,20,0,1
1986-11-23,1986,0,0,NYG,DEN,1665.633,1672.049,0.583519107348175,19,16,1
1986-11-23,1986,0,0,SEA,PHI,1500.793,1451.402,0.658920550899358,24,20,1
1986-11-24,1986,0,0,MIA,NYJ,1529.005,1683.056,0.374579827332208,45,3,1
1986-11-27,1986,0,0,DET,GB,1429.671,1352.034,0.694466516716729,40,44,0
1986-11-27,1986,0,0,DAL,SEA,1570.301,1511.229,0.671332037146793,14,31,0
1986-11-30,1986,0,0,ARI,WSH,1373.863,1653.33,0.225382344172817,17,20,0
1986-11-30,1986,0,0,DEN,CIN,1660.801,1533.855,0.751182698140161,34,28,1
1986-11-30,1986,0,0,CLE,TEN,1536.797,1353.924,0.806413420328397,13,10,1
1986-11-30,1986,0,0,CHI,PIT,1706.019,1436.797,0.872576760464411,13,10,1
1986-11-30,1986,0,0,OAK,PHI,1645.055,1440.966,0.824769369490205,27,33,0
1986-11-30,1986,0,0,IND,LAC,1262.906,1449.007,0.332452536102464,3,17,0
1986-11-30,1986,0,0,KC,BUF,1481.499,1323.894,0.782690950382341,14,17,0
1986-11-30,1986,0,0,MIA,ATL,1578.037,1438.739,0.764233925412978,14,20,0
1986-11-30,1986,0,0,MIN,TB,1524.081,1244.254,0.879211433505992,45,13,1
1986-11-30,1986,0,0,NO,NE,1481.908,1659.967,0.342804794005576,20,21,0
1986-11-30,1986,0,0,NYJ,LAR,1634.025,1566.748,0.68166794540145,3,17,0
1986-12-01,1986,0,0,SF,NYG,1605.895,1676.881,0.491386305805019,17,21,0
1986-12-07,1986,0,0,PIT,DET,1433.73,1405.767,0.630680680025862,27,17,1
1986-12-07,1986,0,0,SF,NYJ,1590.12,1594.743,0.586025263255766,24,10,1
1986-12-07,1986,0,0,CHI,TB,1709.086,1236.952,0.956561205575412,48,14,1
1986-12-07,1986,0,0,GB,MIN,1375.937,1531.383,0.372700481690906,6,32,0
1986-12-07,1986,0,0,LAC,TEN,1466.073,1349.1,0.740298539244266,27,0,1
1986-12-07,1986,0,0,NE,CIN,1664.487,1524.948,0.764483799444573,7,31,0
1986-12-07,1986,0,0,KC,DEN,1457.355,1669.707,0.299805064615327,37,10,1
1986-12-07,1986,0,0,WSH,NYG,1659.023,1692.655,0.545019924044784,14,24,0
1986-12-07,1986,0,0,LAR,DAL,1606.029,1529.173,0.693511752830089,29,10,1
1986-12-07,1986,0,0,BUF,CLE,1348.038,1541.621,0.322964073871536,17,21,0
1986-12-07,1986,0,0,ATL,IND,1471.526,1245.84,0.842018377342026,23,28,0
1986-12-07,1986,0,0,NO,MIA,1477.388,1545.249,0.495882783091576,27,31,0
1986-12-07,1986,0,0,PHI,ARI,1477.537,1368.169,0.731793839471425,10,10,0.5
1986-12-08,1986,0,0,SEA,OAK,1552.357,1608.483,0.512767936243746,37,0,1
1986-12-13,1986,0,0,DEN,WSH,1619.694,1632.507,0.574543357807847,31,30,1
1986-12-13,1986,0,0,NYJ,PIT,1572.921,1450.723,0.74603921691073,24,45,0
1986-12-14,1986,0,0,CIN,CLE,1579.209,1551.443,0.630416501327253,3,34,0
1986-12-14,1986,0,0,LAR,MIA,1623.28,1561.19,0.675153837603252,31,37,0
1986-12-14,1986,0,0,OAK,KC,1573.178,1507.369,0.679831408568502,17,20,0
1986-12-14,1986,0,0,TEN,MIN,1333.115,1554.98,0.288436946881066,23,10,1
1986-12-14,1986,0,0,NYG,ARI,1719.171,1375.239,0.913251788179663,27,7,1
1986-12-14,1986,0,0,ATL,NO,1436.758,1461.447,0.557753272978875,9,14,0
1986-12-14,1986,0,0,NE,SF,1610.227,1611.943,0.590079004723328,24,29,0
1986-12-14,1986,0,0,DAL,PHI,1511.923,1470.468,0.648580221488442,21,23,0
1986-12-14,1986,0,0,IND,BUF,1280.607,1338.216,0.510634899820072,24,14,1
1986-12-14,1986,0,0,TB,GB,1234.469,1352.34,0.424494449832225,7,21,0
1986-12-14,1986,0,0,LAC,SEA,1482.058,1587.661,0.441832152083881,24,34,0
1986-12-15,1986,0,0,DET,CHI,1388.774,1711.568,0.18482678222201,13,16,0
1986-12-19,1986,0,0,SF,LAR,1633.715,1595.393,0.644458681600808,24,14,1
1986-12-20,1986,0,0,NYG,GB,1723.625,1374.792,0.915460957030796,55,24,1
1986-12-20,1986,0,0,SEA,DEN,1608.467,1625.455,0.56865833572291,41,16,1
1986-12-21,1986,0,0,DAL,CHI,1496.947,1716.155,0.291586222159243,10,24,0
1986-12-21,1986,0,0,CLE,LAC,1597.063,1461.253,0.760596991706232,47,17,1
1986-12-21,1986,0,0,OAK,IND,1553.138,1303.998,0.859160548067026,24,30,0
1986-12-21,1986,0,0,PIT,KC,1501.134,1527.409,0.555500114864536,19,24,0
1986-12-21,1986,0,0,PHI,WSH,1485.443,1626.746,0.391923178949975,14,21,0
1986-12-21,1986,0,0,TEN,BUF,1373.555,1314.826,0.670896232994032,16,7,1
1986-12-21,1986,0,0,MIN,NO,1514.54,1481.807,0.637053077620878,33,17,1
1986-12-21,1986,0,0,DET,ATL,1384.187,1416.398,0.547047570386822,6,20,0
1986-12-21,1986,0,0,ARI,TB,1370.784,1212.018,0.783825529255062,21,17,1
1986-12-21,1986,0,0,CIN,NYJ,1533.588,1522.511,0.607766733349045,52,21,1
1986-12-22,1986,0,0,MIA,NE,1589.077,1588.455,0.593330460031241,27,34,0
1986-12-28,1986,0,1,WSH,LAR,1642.499,1579.107,0.676795467983154,19,7,1
1986-12-28,1986,0,1,NYJ,KC,1496.232,1547.672,0.519504506264832,35,15,1
1987-01-03,1986,0,1,CHI,WSH,1730.913,1658.165,0.688462520211584,13,27,0
1987-01-03,1986,0,1,CLE,NYJ,1612.13,1525.31,0.705566150358296,23,20,1
1987-01-04,1986,0,1,DEN,NE,1597.948,1613.89,0.570134651922231,22,17,1
1987-01-04,1986,0,1,NYG,SF,1728.557,1650.001,0.695587847545682,49,3,1
1987-01-11,1986,0,1,CLE,DEN,1619.767,1613.017,0.601813282628793,20,23,0
1987-01-11,1986,0,1,NYG,WSH,1750.562,1697.944,0.663083016084785,17,0,1
1987-01-25,1986,1,1,NYG,DEN,1769.05,1630.265,0.689741416879196,39,20,1
1987-09-13,1987,0,0,NO,CLE,1476.41,1570.012,0.458931147315839,28,21,1
1987-09-13,1987,0,0,MIN,DET,1524.487,1404.406,0.743723403320234,34,19,1
1987-09-13,1987,0,0,DEN,SEA,1576.853,1592.316,0.570810294223826,40,17,1
1987-09-13,1987,0,0,GB,OAK,1414.907,1511.087,0.455248449326552,0,20,0
1987-09-13,1987,0,0,KC,LAC,1514.063,1465.791,0.657471386373599,20,13,1
1987-09-13,1987,0,0,TEN,LAR,1426.936,1543.961,0.425684612868642,20,16,1
1987-09-13,1987,0,0,ARI,DAL,1419.734,1489.793,0.492720028256345,24,13,1
1987-09-13,1987,0,0,BUF,NYJ,1368.651,1513.449,0.387139033633658,28,31,0
1987-09-13,1987,0,0,WSH,PHI,1621.304,1481.46,0.76479976728081,34,24,1
1987-09-13,1987,0,0,TB,ATL,1305.468,1465.983,0.365904190423316,48,10,1
1987-09-13,1987,0,0,IND,CIN,1397.003,1541.578,0.387443649379497,21,23,0
1987-09-13,1987,0,0,PIT,SF,1488.914,1586.997,0.452533109173396,30,17,1
1987-09-13,1987,0,0,NE,MIA,1567.548,1544.095,0.624613383114346,28,21,1
1987-09-14,1987,0,0,CHI,NYG,1629.09,1692.69,0.502014751051835,34,19,1
1987-09-20,1987,0,0,LAC,ARI,1452.243,1445.003,0.602489015932583,28,24,1
1987-09-20,1987,0,0,SEA,KC,1565.637,1527.611,0.64406816511462,43,14,1
1987-09-20,1987,0,0,OAK,DET,1538.42,1391.298,0.77225221468693,27,7,1
